"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000163874",5549.05164709437,0.741188609684218,0.437555785004132,1.69392940302965,0.0902786989065015,0.209624022335656,"ZC3H12A"
"ENSG00000163875",744.285989227135,0.0432302480749263,0.0893428870893898,0.48386894002735,0.628478884736658,0.770347290491013,"MEAF6"
"ENSG00000163877",801.94821446403,-0.0884818082178712,0.175045176527989,-0.505479842249315,0.613221853021553,0.759797499090287,"SNIP1"
"ENSG00000163879",124.303395445366,0.345294502297422,0.300145947017552,1.150422005456,0.249970100990799,0.424100005556094,"DNALI1"
"ENSG00000134697",1603.75999094287,0.0973070123176819,0.195747061388982,0.497105865228375,0.619114398776076,0.763252586318816,"GNL2"
"ENSG00000169218",33.3440252608302,-0.249336326583484,0.686613345072948,-0.363139354008614,0.716500788034918,0.833527417895981,"RSPO1"
"ENSG00000134690",522.421968102889,0.448734954831574,0.305386851928181,1.4693984105678,0.141724758187742,0.287762219997446,"CDCA8"
"ENSG00000183317",1616.64352844953,-0.611866247536617,0.321723250977396,-1.90184031050838,0.0571920345547723,0.149626776726499,"EPHA10"
"ENSG00000185090",392.242748799112,-0.0259982705439078,0.265072287462211,-0.0980799267732359,0.921868826779701,0.959965909202334,"MANEAL"
"ENSG00000196449",540.779249465028,-0.0302258209284112,0.272671212672512,-0.110850795843687,0.911734664265947,0.955677135517171,"YRDC"
"ENSG00000197982",653.037091400112,0.568967091989514,0.217736689574945,2.61309700767576,0.00897258304152033,0.0373749004879482,"C1orf122"
"ENSG00000188786",1543.15413563854,0.0944957870981688,0.261658954504316,0.361141040547152,0.717994014657461,0.834682427939306,"MTF1"
"ENSG00000204084",886.998675025617,-0.0297163091859551,0.214595700799616,-0.138475789940002,0.889864402096841,0.942707628642146,"INPP5B"
"ENSG00000183431",1010.70496125685,0.215650096666777,0.115375527855411,1.86911471327811,0.0616068564366321,0.157496394209879,"SF3A3"
"ENSG00000183386",120.957500027775,1.43080161063423,0.619204779975773,2.31070827762378,0.0208489737186629,0.0703584322478285,"FHL3"
"ENSG00000185668",22.0799338838872,-0.118857956957182,0.859691075921999,-0.138256590403372,0.890037631801305,0.942708599662047,"POU3F1"
"ENSG00000116954",739.682227722543,0.0802971541540601,0.246248483374448,0.326081822124197,0.744362449879233,0.851217524263762,"RRAGC"
"ENSG00000214114",1026.43279914227,0.014013024398078,0.191996166031396,0.0729859594997671,0.94181729040641,0.969919384993959,"MYCBP"
"ENSG00000131233",82.4967212927143,-1.32905839140363,0.421897912470291,-3.15018954140292,0.00163164568649748,0.00990807488040204,"GJA9"
"ENSG00000158315",1359.24765076497,-1.0800051127984,0.427595412295572,-2.525764032407,0.0115446994455997,0.0452165136069614,"RHBDL2"
"ENSG00000174574",2425.66683629781,0.0533925495644786,0.187000130136657,0.285521456725511,0.775244668163156,0.870692442487758,"AKIRIN1"
"ENSG00000168653",2127.12762042528,-0.0945877021124217,0.217691534670566,-0.434503354737987,0.663922959229964,0.795667711970331,"NDUFS5"
"ENSG00000127603",16294.0226310408,0.250566449931024,0.135700438041392,1.84646750996188,0.0648243526904197,0.163739404486507,"MACF1"
"ENSG00000183682",360.075892572415,-0.613535010520693,0.320847165982771,-1.91223447039466,0.0558461266441878,0.146865716309585,"BMP8A"
"ENSG00000291129",58.2702988987825,-0.80556911676918,0.39432532462256,-2.04290484650017,0.04106185847362,0.117186118254655,"PPIEL"
"ENSG00000090621",3288.05895909728,-0.13594023710648,0.368694037149273,-0.368707446850955,0.712345797467269,0.830547301848851,"PABPC4"
"ENSG00000201457",19.4583506723504,-1.3500364986351,0.569021211710152,-2.37255917855446,0.0176653330136156,0.0621415900464195,"SNORA55"
"ENSG00000163909",111.289997728901,0.528562415830694,0.653612948711865,0.808678005649032,0.418700382586737,0.595019686652697,"HEYL"
"ENSG00000116981",1.87570333620456,0.146655471897293,1.90140680741823,0.0771299815090202,0.938520142241351,0.968441218676459,"NT5C1A"
"ENSG00000116983",11.5658087967316,0.0406882220903573,0.855829452352714,0.0475424419882998,0.962080904745198,0.981091802395241,"HPCAL4"
"ENSG00000084072",728.579485852875,-0.107211130651871,0.150020707854065,-0.714642212968106,0.474830153644256,0.648807486315517,"PPIE"
"ENSG00000116985",484.227911109993,-0.951635317511357,0.350358016667202,-2.71617965692304,0.00660400706546913,0.0295656043636851,"BMP8B"
"ENSG00000198754",51.9559985402063,-0.69431265021143,0.566195249828661,-1.22627777329735,0.22009416263707,0.389631861069088,"OXCT2"
"ENSG00000043514",458.694097135521,-0.00807651660084492,0.214672302035605,-0.0376225368818441,0.969988638807318,0.985286839845626,"TRIT1"
"ENSG00000168389",1075.85258102833,0.809067828688959,0.349247397779811,2.31660374231063,0.0205253273314724,0.0694770668052539,"MFSD2A"
"ENSG00000131236",15136.8242949562,0.708454356855563,0.289211448026574,2.44960689381309,0.014301225356552,0.0530602180099297,"CAP1"
"ENSG00000131238",1741.68248665111,1.12651770545053,0.323712757567339,3.47999168743356,0.00050142934012255,0.00392323772166241,"PPT1"
"ENSG00000117000",2193.27655813278,-0.00820017337424459,0.238395498551505,-0.0343973498831521,0.972560296709777,0.986417567681842,"RLF"
"ENSG00000188800",1.67994300446922,2.84587050629235,1.82961676040492,1.5554462376386,0.119839829313246,0.256091236583942,"TMCO2"
"ENSG00000084073",3035.34437026793,-0.0342467073693212,0.227583629888874,-0.150479660536407,0.880386196552698,0.936733478761957,"ZMPSTE24"
"ENSG00000049089",507.998163568571,0.25503682868177,0.356972609939199,0.714443690022068,0.474952864095144,0.648921696931842,"COL9A2"
"ENSG00000084070",2104.56806605667,1.04075570617627,0.254549972587653,4.08861056081197,4.33964701379743e-05,0.000555561410876094,"SMAP2"
"ENSG00000117010",152.593703897335,-0.515124908524932,0.343039142690824,-1.50165052443944,0.133187387634766,0.27557663273822,"ZNF684"
"ENSG00000117016",775.775020176502,1.91922456196095,0.410694838832021,4.67311585268286,2.96664311150539e-06,6.14740046497161e-05,"RIMS3"
"ENSG00000066136",919.176781316054,-0.13484979881298,0.13401236071801,-1.00624896159193,0.314295825114597,0.493834700014801,"NFYC"
"ENSG00000198974",1.49633650961488,-2.06428704048062,1.72634090338751,-1.19575863401601,0.23179076276171,0.403517189900656,"MIR30E"
"ENSG00000207962",1.60901638562833,-2.12417477955479,2.79705571184564,-0.75943241693715,0.447593927872691,0.623302768017018,"MIR30C1"
"ENSG00000117013",66.644832117256,0.372155990170938,0.560482020384757,0.663992735958706,0.506694960305688,0.675094140004727,"KCNQ4"
"ENSG00000179862",64.5525141591943,0.75237818663665,0.337388108869684,2.23000801408581,0.0257469108441016,0.0821664855156799,"CITED4"
"ENSG00000171790",8.42684815414156,0.292123063651621,1.04101342971634,0.280614116314733,0.779006387659198,0.872648281011556,"SLFNL1"
"ENSG00000010803",892.542119274062,-0.323129878656167,0.124952828627623,-2.58601491623002,0.00970927286918346,0.0396653260090094,"SCMH1"
"ENSG00000204060",4.01611730462064,-2.84084560824616,1.21406979544215,-2.33993598960393,0.0192870451966919,0.066395023268228,"FOXO6"
"ENSG00000127129",83.5778741145294,-2.89563952003846,0.600523107420556,-4.82186194712172,1.4222436754572e-06,3.31810444060163e-05,"EDN2"
"ENSG00000127124",342.517774127939,1.29176663314866,0.484632449178045,2.66545633776596,0.0076883914759934,0.033130988946279,"HIVEP3"
"ENSG00000044012",2662.73851723482,-3.09441158637245,0.63838449269837,-4.84725368765267,1.25182308472133e-06,2.98309441089094e-05,"GUCA2B"
"ENSG00000197273",11978.9494696732,-3.12409115800985,0.749117376479172,-4.17036269094835,3.04115247213616e-05,0.000416840298995096,"GUCA2A"
"ENSG00000198815",2185.91164938794,-0.384118965354803,0.153698690455516,-2.49916875814876,0.0124485014615973,0.0478905564762232,"FOXJ3"
"ENSG00000177181",1220.75856973879,-1.97449733480558,0.359756894226014,-5.48842111574689,4.05542305009114e-08,1.62226647238778e-06,"RIMKLA"
"ENSG00000066185",37.7538141490112,-0.239360234571534,0.408704309616968,-0.585656253039903,0.558106537814678,0.718069815448256,"ZMYND12"
"ENSG00000127125",1717.94321486651,-0.0746928275557964,0.239675319718754,-0.311641714480424,0.755312828324598,0.857707666099249,"PPCS"
"ENSG00000186409",37.7357504631863,-1.67203153115939,0.562878107154801,-2.97050375544194,0.00297311770363981,0.015865974417467,"CCDC30"
"ENSG00000171960",298.876067319075,0.083343138910322,0.183310435847331,0.454655723909434,0.649356938845615,0.785890089014271,"PPIH"
"ENSG00000065978",4346.83685359747,0.00159951094320153,0.124749335413649,0.0128217993137824,0.989769964587065,0.994300077041664,"YBX1"
"ENSG00000164007",13.9024195303841,-2.8695676920439,0.988911541039764,-2.90174355638197,0.00371092184846426,0.0189013396501473,"CLDN19"
"ENSG00000164008",240.781970462307,-0.330770651754943,0.223860519100158,-1.47757475540808,0.139521635485137,0.284553172946274,"C1orf50"
"ENSG00000164010",413.054793882872,-0.568018263929485,0.282412274263686,-2.0113086989949,0.0442928602335695,0.124009800035118,"ERMAP"
"ENSG00000164011",116.228753614558,0.0695025332253031,0.222722563625157,0.312058787821229,0.754995846183581,0.857557245688977,"ZNF691"
"ENSG00000117394",4608.50627264262,0.812695488274997,0.465202765254952,1.74697045884842,0.0806424625138772,0.19313667152821,"SLC2A1"
"ENSG00000117395",1301.79589835324,0.182207449905173,0.210750454197739,0.864564921574096,0.387277632781765,0.564849015688784,"EBNA1BP2"
"ENSG00000179178",1084.99217516383,-0.77428628365644,0.377156153567329,-2.05295943426313,0.0400765119511938,0.114944342479,"TMEM125"
"ENSG00000253313",1335.484958424,-1.1749888389188,0.379879888872128,-3.09305355018232,0.00198108383789414,0.0115587476390039,"C1orf210"
"ENSG00000066056",503.103638751647,1.54051267161309,0.511226455413884,3.01336649404402,0.00258366692468431,0.0141910266613958,"TIE1"
"ENSG00000117400",20.7707436358253,-2.08864617267983,0.616720938661495,-3.38669573504823,0.000707397944346326,0.00511491335485092,"MPL"
"ENSG00000117399",642.633759866252,0.727268526452791,0.338355186515044,2.14942331442717,0.0316008589470895,0.0958599614650662,"CDC20"
"ENSG00000066322",2810.60093413566,-0.338152349316519,0.211061812184625,-1.60214842190743,0.10912279249121,0.239535522043577,"ELOVL1"
"ENSG00000159479",1294.11240274011,0.195819812006961,0.117992424840598,1.65959647215916,0.0969956585265151,0.220373819106619,"MED8"
"ENSG00000198198",2019.39821547585,-0.433271528386951,0.172507341361211,-2.51161211440694,0.01201811041849,0.0465735404945502,"SZT2"
"ENSG00000178922",82.906842374891,-0.299195955293215,0.190667617475531,-1.56920173050157,0.116600941133756,0.251197249005836,"HYI"
"ENSG00000142949",23381.2657778591,-1.07775686395277,0.37413402723726,-2.88067052310456,0.00396830225991616,0.0199593300926667,"PTPRF"
"ENSG00000066135",2672.46175320145,-0.506388196383242,0.176961839167041,-2.86156721000873,0.00421552113274765,0.0209283059569534,"KDM4A"
"ENSG00000126091",116.706051900131,0.302990597713872,0.373134247566323,0.812014977692489,0.416783037250841,0.593103382049247,"ST3GAL3"
"ENSG00000117407",65.5723949282079,-0.651018530677727,0.616892185242512,-1.05531978885711,0.291279093622728,0.468956208807586,"ARTN"
"ENSG00000117408",1004.50924902718,0.0618212258031575,0.165738057637388,0.373005613100726,0.709144266320443,0.82849387214535,"IPO13"
"ENSG00000132768",883.330374333948,0.244483528653635,0.234449140457597,1.04279985064758,0.297041000537393,0.47506624448363,"DPH2"
"ENSG00000117410",2924.03144442063,0.353890763329361,0.240269620633573,1.47289017394782,0.140780652017239,0.286385616621899,"ATP6V0B"
"ENSG00000117411",850.851248771354,0.214137821388145,0.30015472745696,0.713424783285652,0.475582941756278,0.649251088586339,"B4GALT2"
"ENSG00000159214",238.639934935281,-1.11076270458961,0.246089917516087,-4.51364572673724,6.37226286712475e-06,0.000115101590824309,"CCDC24"
"ENSG00000196517",1059.42847268583,-0.104934795894966,0.345811969368015,-0.303444661232342,0.761551014330897,0.862009396081542,"SLC6A9"
"ENSG00000178028",568.703221921711,-0.481897433583277,0.179072243517469,-2.69107832748109,0.00712214708279953,0.0312479051783743,"DMAP1"
"ENSG00000117419",708.011613601645,0.056993229938203,0.137586987532788,0.41423415804217,0.678702628237957,0.807060061422681,"ERI3"
"ENSG00000187147",1498.71493500329,-0.233605950048987,0.0820454578062183,-2.84727462427886,0.00440953047223739,0.0217105601556647,"RNF220"
"ENSG00000126106",330.015619351903,-0.220954928661935,0.360664879451586,-0.612632228005985,0.540119543579664,0.703262506674887,"TMEM53"
"ENSG00000200169",44.234146260012,0.672816076445364,0.345592742690541,1.94684665889478,0.0515531212001539,0.138524100312462,"RNU5D-1"
"ENSG00000142945",416.973627764232,0.97633504427168,0.359545789934728,2.71546788087527,0.00661821957788076,0.0295895258050466,"KIF2C"
"ENSG00000142937",7408.33852712032,0.205863868010518,0.202452783650276,1.01684878962264,0.30922536802288,0.488742501799286,"RPS8"
"ENSG00000264294",15.2955503554842,-0.365682521717152,0.406538193952796,-0.899503483698785,0.368384541057452,0.547294489613409,"SNORD55"
"ENSG00000200913",31.6349791207684,-0.0515165388279651,0.50624427035566,-0.101762216077571,0.918945417110168,0.958971809182932,"SNORD46"
"ENSG00000202031",5.90986645803699,-0.775732034922537,0.637818671274364,-1.21622660147691,0.223898612850207,0.393866675151664,"SNORD38A"
"ENSG00000281859",7.97058290602003,-0.690847772393064,0.600653052490994,-1.15016109470853,0.250077526933846,0.424195907379111,"SNORD38B"
"ENSG00000142959",1547.1529132768,-2.15585149180936,0.536541285963706,-4.01805331333849,5.86809222351707e-05,0.000720404835405202,"BEST4"
"ENSG00000173846",1313.11816873077,-0.872514044636191,0.334155726072651,-2.61110008465482,0.00902514764695514,0.0375151975825713,"PLK3"
"ENSG00000222009",148.814726033916,-0.605424134944574,0.503168414246669,-1.20322364799269,0.228889786069307,0.399718438172332,"BTBD19"
"ENSG00000117425",136.114959739517,-0.243458740728394,0.393045330633192,-0.619416443228532,0.535642051485155,0.699361698561669,"PTCH2"
"ENSG00000070785",525.746552778413,0.362452291329561,0.268072025404597,1.35207055186947,0.176352746738117,0.335700121914701,"EIF2B3"
"ENSG00000126107",3629.57816798188,-0.427375682501462,0.263377391248513,-1.62267414251289,0.104659081758103,0.232682679302534,"HECTD3"
"ENSG00000126088",885.168501040651,0.172541603578508,0.140774585083365,1.22565876131924,0.22032711504675,0.389877684213858,"UROD"
"ENSG00000162415",716.214153106315,-1.28412804369994,0.306647328063963,-4.18763813077181,2.81872469668204e-05,0.00039368847776622,"ZSWIM5"
"ENSG00000186603",309.849520956059,-1.51723596219327,0.47183968156374,-3.21557516562606,0.00130183397057939,0.00831329829927258,"HPDL"
"ENSG00000132781",464.306961408063,-0.971007798546143,0.215676122484635,-4.50215715750045,6.7267210273404e-06,0.000120266273801785,"MUTYH"
"ENSG00000132773",481.297388227509,-0.461907091130957,0.213461899612593,-2.16388541453656,0.030473144598999,0.0933215577484673,"TOE1"
"ENSG00000070759",759.790141100636,-1.27197046426696,0.344074333048629,-3.69678974016114,0.000218343034077848,0.0020519324796916,"TESK2"
"ENSG00000132763",444.298935557999,-0.255910506051644,0.218113428218821,-1.17329092546701,0.240679160053991,0.413723110970799,"MMACHC"
"ENSG00000117450",6990.9798141364,0.747188293263597,0.204792045398033,3.64852204982554,0.000263753269063338,0.00237178883086013,"PRDX1"
"ENSG00000117448",3537.5899295171,0.494460370594897,0.127739219478742,3.87085792924533,0.000108452988209417,0.00116867202604734,"AKR1A1"
"ENSG00000132780",1521.70129761189,0.147723702555147,0.208719667175553,0.707761297984906,0.479093504081456,0.652168486306048,"NASP"
"ENSG00000159588",93.9490335095118,-1.70357140017558,0.334421806520782,-5.09407989239398,3.5043897671533e-07,1.00708310367192e-05,"CCDC17"
"ENSG00000159592",7385.81250582402,-0.565889941330135,0.220655028053027,-2.56459119161402,0.0103297431179756,0.0416659085002089,"GPBP1L1"
"ENSG00000159596",446.977785295626,-0.206258329389807,0.11514559614821,-1.7912828305159,0.073247919936617,0.179393415425445,"TMEM69"
"ENSG00000197429",511.930565084405,-0.405230564855937,0.29256546123942,-1.38509365780644,0.166023830952448,0.321916020471672,"IPP"
"ENSG00000086015",3409.46175631568,-1.10647232324451,0.27330073771547,-4.04855227429518,5.15354245341245e-05,0.000643459892704888,"MAST2"
"ENSG00000117461",1207.0398163508,1.34522342538352,0.288997719140476,4.65478907371457,3.24312536560585e-06,6.67060101401618e-05,"PIK3R3"
"ENSG00000117472",36851.8648263315,-0.0488635424787399,0.447707989276568,-0.109141546832114,0.913090222089852,0.956557055497131,"TSPAN1"
"ENSG00000085998",1280.23401413262,-0.426685277094275,0.111275521161861,-3.83449363021738,0.000125823232723535,0.00131260621955053,"POMGNT1"
"ENSG00000171357",17.3532156760134,-0.271474119103046,0.794433271561937,-0.341720480273064,0.732561257928666,0.843796046368463,"LURAP1"
"ENSG00000085999",176.273603772467,0.506612587634026,0.468262810656654,1.08189797717139,0.279297863811145,0.456403572319133,"RAD54L"
"ENSG00000132128",2021.77431196414,0.181301373646498,0.11381370433109,1.59296610818573,0.111167794363565,0.242651118124878,"LRRC41"
"ENSG00000173660",1556.28018221614,-0.252684082229012,0.132325614046996,-1.90956289187724,0.0561895168177224,0.14753617661521,"UQCRH"
"ENSG00000117481",677.602501352194,0.121959919174377,0.149363276846862,0.81653216070922,0.414195837247085,0.591288041174038,"NSUN4"
"ENSG00000117480",1484.9686269308,-1.28483444598713,0.259215372613273,-4.95662904955869,7.17267325454441e-07,1.83508224783827e-05,"FAAH"
"ENSG00000079277",816.315305743671,0.140884086540918,0.241297370728759,0.583860844050742,0.559313938824841,0.719179512336173,"MKNK1"
"ENSG00000142961",945.689803905548,0.33725835389021,0.220933160435721,1.52651758217316,0.126881015129127,0.266735152289298,"MOB3C"
"ENSG00000123472",1330.5322649032,-0.72194419232853,0.172465893113949,-4.18601138632981,2.83899112821532e-05,0.000394972568888739,"ATPAF1"
"ENSG00000142973",1.09141653960078,-2.15814414060315,3.06436944547101,-0.704270219047113,0.481264508891958,0.653729203780597,"CYP4B1"
"ENSG00000186377",43.2955133201464,3.37265055401739,0.73414013780725,4.59401465787025,4.34798817627286e-06,8.51276886953141e-05,"CYP4X1"
"ENSG00000186160",1.10091404281479,0.79906642155824,2.27938461176911,0.350562348026933,0.725916707863334,0.839388368492186,"CYP4Z1"
"ENSG00000162365",2.91304155075188,1.36144955923821,1.45039082605058,0.938677723814235,0.347896233937012,0.527808738363193,"CYP4A22"
"ENSG00000162366",4709.66398527718,2.93175890881515,0.670460403699882,4.37275474082655,1.22688528584699e-05,0.000198695858769065,"PDZK1IP1"
"ENSG00000162367",86.1966414224199,0.686299334699746,0.559860970350982,1.22583886186869,0.220259319678589,0.389837281404377,"TAL1"
"ENSG00000123473",755.986691838865,0.32317442829692,0.245075035205224,1.31867543353119,0.187277643109621,0.349242969783297,"STIL"
"ENSG00000162368",11027.4187413253,0.204702711914927,0.33930949286368,0.603292027544798,0.546314435670601,0.707536576197306,"CMPK1"
"ENSG00000186790",2.08419338316966,-3.87422707417996,2.62967718059724,-1.47327097894961,0.140677982742237,0.286246576009179,"FOXE3"
"ENSG00000186564",719.207611380349,-1.17507119738576,0.302417452536889,-3.88559320081708,0.000102080320164789,0.00111148943907888,"FOXD2"
"ENSG00000117834",79.9200512873669,-0.497437177782043,0.21645540782295,-2.29810464328488,0.0215558340529505,0.0719577482163834,"SLC5A9"
"ENSG00000132122",331.923106951074,0.140172513008931,0.275104951520598,0.509523773505894,0.610385138848288,0.757295239950041,"SPATA6"
"ENSG00000186094",12.3336803133154,0.423607015917214,1.07702312589062,0.393312832133406,0.694088441724404,0.817488476763735,"AGBL4"
"ENSG00000162373",34.6283800176431,-0.2940714616634,0.401655400289772,-0.732148656413543,0.464077838511616,0.638930540129767,"BEND5"
"ENSG00000162374",8.81413505369535,0.140610797610942,0.668539517023184,0.210325334599579,0.833413763343325,0.908460758434948,"ELAVL4"
"ENSG00000142700",1.88147041841184,-0.210458853122777,2.27545572365023,-0.0924908583961214,0.926308054032019,0.962507481289687,"DMRTA2"
"ENSG00000185104",1377.74819651395,-0.0857299733756266,0.139722482058496,-0.613573221092185,0.53949738379942,0.702745264653922,"FAF1"
"ENSG00000123080",302.71810124049,0.724170428751053,0.316090200778941,2.29102460932506,0.0219619903795798,0.0730213198169766,"CDKN2C"
"ENSG00000123091",2627.41586506197,-0.280682475956887,0.197993397749087,-1.41763553304232,0.156297200460349,0.307827209948423,"RNF11"
"ENSG00000085831",2965.03179882237,-0.384485801449596,0.371840330169198,-1.03400779919339,0.301132517174139,0.479769963608578,"TTC39A"
"ENSG00000085832",4230.3482364406,0.358239096894722,0.138537662141262,2.58586070645135,0.00971361769359172,0.0396653260090094,"EPS15"
"ENSG00000117859",1862.39841895651,0.148796355704034,0.134967869778426,1.10245761415891,0.270262775853531,0.447114287812431,"OSBPL9"
"ENSG00000169213",317.832462866182,-0.369479380898226,0.257944437993761,-1.4323991002557,0.152029635907152,0.301761822532984,"RAB3B"
"ENSG00000117862",1866.70603276536,0.149107963625605,0.115998149204142,1.28543398880609,0.198640670300805,0.362927165529872,"TXNDC12"
"ENSG00000198841",259.361568630932,0.535216901826144,0.260598604300067,2.0537980365001,0.0399952430740437,0.114829715958369,"KTI12"
"ENSG00000134717",385.814670725136,0.14682257118387,0.225463040230922,0.651204610003898,0.514914414878714,0.682308826451888,"BTF3L4"
"ENSG00000157077",1058.35702706767,-0.909249641372835,0.247022906233091,-3.68083128499374,0.00023247479760361,0.0021628065247216,"ZFYVE9"
"ENSG00000154222",1815.76038942733,0.082411446837235,0.187032411775763,0.44062655266425,0.659483376745904,0.793235201674319,"CC2D1B"
"ENSG00000085840",384.101197554952,0.587906307173728,0.46468121359894,1.2651819999789,0.205806093425951,0.372509922356586,"ORC1"
"ENSG00000134748",1168.86084287473,-0.323275972882758,0.148427086809925,-2.17801197767052,0.0294051450318646,0.0908178530413876,"PRPF38A"
"ENSG00000116157",134.379739034291,1.82055370458277,0.503185588104996,3.61805613598553,0.000296824024609638,0.00259639305428074,"GPX7"
"ENSG00000162378",2477.38413062589,-0.518029625721071,0.263464936687908,-1.96621847382565,0.0492733793915146,0.134126834469624,"ZYG11B"
"ENSG00000203995",40.9301430923715,0.840435125410453,0.642216219631635,1.30864823982881,0.190653532286482,0.35391626664487,"ZYG11A"
"ENSG00000121310",829.762713654932,-0.95593835015408,0.288541316343495,-3.31300335864581,0.000922998714916797,0.00632561280342116,"ECHDC2"
"ENSG00000116171",7186.34008137272,-0.559795334595127,0.263061662857083,-2.12800044109527,0.0333370470082463,0.0998091810343645,"SCP2"
"ENSG00000174348",59.3641111536359,-0.273546172382284,0.830146685119293,-0.329515466706917,0.741766105387863,0.849518099515391,"PODN"
"ENSG00000162383",30.6215286792514,-2.64676892873784,0.990407969525267,-2.67240269684675,0.0075310211956912,0.0326383384165562,"SLC1A7"
"ENSG00000157184",2160.85478568409,-0.939280861802662,0.289495540256126,-3.24454345988077,0.00117639064419858,0.00769544013171626,"CPT2"
"ENSG00000162385",373.313884780892,0.254127762662883,0.148373416096417,1.71275804890644,0.086757060859729,0.204175300818445,"MAGOH"
"ENSG00000157193",301.946907794994,2.59131486538071,0.508970734693502,5.09128460390002,3.55645729535319e-07,1.01758600589685e-05,"LRP8"
"ENSG00000174332",20.099174543607,-1.08437903484985,1.36343829002204,-0.795326816611791,0.426423418277735,0.602453547919955,"GLIS1"
"ENSG00000058799",1027.21312022637,0.228011280163961,0.232698249277112,0.979858167701256,0.327156134635794,0.506759353873124,"YIPF1"
"ENSG00000211452",3.68602281425489,-0.442732194703419,1.22361840119667,-0.361822112408932,0.717484966822741,0.83420692350806,"DIO1"
"ENSG00000116212",557.883871759967,0.131844258777208,0.171741996747055,0.767687934660451,0.44267260592014,0.618288682856389,"LRRC42"
"ENSG00000203985",2.38584679615605,-0.75491531318151,1.51865287794657,-0.49709536928693,0.61912179998081,0.763252586318816,"LDLRAD1"
"ENSG00000116209",12204.5838101098,-0.727487259078967,0.295081304615622,-2.46537902503381,0.0136868384502926,0.0513864848501758,"TMEM59"
"ENSG00000116205",305.486601946471,-0.21185692372237,0.202757754406092,-1.04487704720804,0.296079799324371,0.473892451787549,"TCEANC2"
"ENSG00000157211",2.28802836122759,-0.114380331421206,2.00125460570089,-0.0571543126473642,0.954422271857037,0.977270757893759,"CDCP2"
"ENSG00000215883",157.807744481875,-0.790254174109161,0.352972911681792,-2.23885218370973,0.0251655355764813,0.0808525229104939,"CYB5RL"
"ENSG00000116221",1518.35091524448,-0.00173824333225354,0.159963422665448,-0.0108665050002647,0.991329954058587,0.995207929926052,"MRPL37"
"ENSG00000157216",417.015382099689,-0.523618968242366,0.242704042305276,-2.15743818384266,0.0309715387657672,0.0944663079451021,"SSBP3"
"ENSG00000162390",2322.39612750418,-1.12763343688876,0.291244536168528,-3.87177542186151,0.000108045479401139,0.00116578696111927,"ACOT11"
"ENSG00000162391",123.216800781863,-2.72897771846716,0.535734205084394,-5.09390233546366,3.50767509881535e-07,1.00708310367192e-05,"FAM151A"
"ENSG00000243725",447.191776983207,-0.101059072274577,0.150023570371933,-0.673621298466872,0.500552108845055,0.67065066323693,"TTC4"
"ENSG00000162396",255.354269096484,-0.694544484974158,0.317937190154708,-2.18453363268447,0.0289230586849682,0.089866719038281,"PARS2"
"ENSG00000006555",1803.19107944811,-0.156878575511071,0.532660938953569,-0.294518640355466,0.768361621779602,0.86624210763545,"TTC22"
"ENSG00000116133",9521.48824228486,-0.127646470427018,0.374299933464088,-0.341027232480834,0.733083080732804,0.844069787701528,"DHCR24"
"ENSG00000143001",93.4135819828174,0.0230237838797583,0.589626925164957,0.0390480537728446,0.968852076435008,0.984716467765688,"TMEM61"
"ENSG00000162399",1.52986182293775,2.69278470105025,2.92416784208709,0.920872140885149,0.357117185148252,0.537463972765313,"BSND"
"ENSG00000169174",728.560100939614,1.88559821605291,0.585431395339651,3.22086965452022,0.00127802259188116,0.0081970903087318,"PCSK9"
"ENSG00000162402",4318.79510842159,-0.062558520289268,0.100306427731836,-0.62367409251693,0.532841640682741,0.697233401963352,"USP24"
"ENSG00000162409",404.44262147874,-1.08300409977383,0.820863689413686,-1.31934706546391,NA,NA,"PRKAA2"
"ENSG00000173406",8.34385591357718,0.691938830550124,0.893248157411885,0.77463225063342,0.438556994657649,0.614237550620004,"DAB1"
"ENSG00000162600",1188.7268639264,-0.0479079574818482,0.192521988919928,-0.248844081398794,0.803481391346337,0.888607908840963,"OMA1"
"ENSG00000184292",188.506196239818,-0.164109544013731,0.453445899331649,-0.361916480567182,0.717414443909837,0.834183071159905,"TACSTD2"
"ENSG00000162601",771.032066194674,-0.51819154290169,0.123573537133189,-4.19338601874912,2.74821193827372e-05,0.00038686011259362,"MYSM1"
"ENSG00000177606",44033.2745817012,-0.654935321056346,0.31650334302425,-2.06928405494335,0.0385194390228426,0.111591309888857,"JUN"
"ENSG00000172456",341.374248221202,-0.061067542871283,0.256079050576271,-0.238471451428217,0.811515455172558,0.893937086953274,"FGGY"
"ENSG00000134709",3042.41862243914,-0.807052989711913,0.279522248560267,-2.88725850578548,0.00388614800136173,0.0196260474752392,"HOOK1"
"ENSG00000134716",1297.40588900027,-1.47614141897655,0.371082503866463,-3.97793321861316,6.95168886518651e-05,0.000825933917095272,"CYP2J2"
"ENSG00000162599",2014.8436959464,-0.424423542227896,0.300256686206927,-1.41353569037726,0.157498275037435,0.309705142744248,"NFIA"
"ENSG00000162604",494.32958713887,-0.5574273090245,0.200986202136068,-2.77346058137424,0.0055463559353501,0.0258288004906686,"TM2D1"
"ENSG00000240563",495.635449935647,5.1418251137302,0.507737283414761,10.1269402143351,4.19573582707875e-24,5.38377456396159e-21,"L1TD1"
